Date;D0;D1;Value
1931-08;M1;GBP1;
1931-08;M1;DKK100;
1931-08;M1;NOK100;
1931-08;M1;CZK100;
1931-08;M1;HUF100;
1931-08;M1;PLN100;
1931-08;M1;RUB100;
1931-08;M1;SEK100;
1931-08;M1;TRY100;
1931-08;M1;USD1;
1931-08;M1;CAD1;
1931-08;M1;ARS100;
1931-08;M1;BRL100;
1931-08;M1;MXN100;
1931-08;M1;ZAR1;
1931-08;M1;JPY100;
1931-08;M1;AUD1;
1931-08;M1;CNY100;
1931-08;M1;HKD100;
1931-08;M1;KRW100;
1931-08;M1;MYR100;
1931-08;M1;NZD1;
1931-08;M1;SGD100;
1931-08;M1;THB100;
1931-08;M1;XDR1;
1931-09;M0;EUR1;
1931-09;M0;GBP1;23.163
1931-09;M0;DKK100;
1931-09;M0;NOK100;
1931-09;M0;CZK100;
1931-09;M0;HUF100;
1931-09;M0;PLN100;
1931-09;M0;RUB100;
1931-09;M0;SEK100;
1931-09;M0;TRY100;
1931-09;M0;USD1;5.123
1931-09;M0;CAD1;
1931-09;M0;ARS100;
1931-09;M0;BRL100;
1931-09;M0;MXN100;
1931-09;M0;ZAR1;
1931-09;M0;JPY100;
1931-09;M0;AUD1;
1931-09;M0;CNY100;
1931-09;M0;HKD100;
1931-09;M0;KRW100;
1931-09;M0;MYR100;
1931-09;M0;NZD1;
1931-09;M0;SGD100;
1931-09;M0;THB100;
1931-09;M0;XDR1;
1931-09;M1;EUR1;
1931-09;M1;GBP1;
1931-09;M1;DKK100;
1931-09;M1;NOK100;
1931-09;M1;CZK100;
1931-09;M1;HUF100;
1931-09;M1;PLN100;
1931-09;M1;RUB100;
1931-09;M1;SEK100;
1931-09;M1;TRY100;
1931-09;M1;USD1;
1931-09;M1;CAD1;
1931-09;M1;ARS100;
1931-09;M1;BRL100;
1931-09;M1;MXN100;
1931-09;M1;ZAR1;
1931-09;M1;JPY100;
1931-09;M1;AUD1;
1931-09;M1;CNY100;
1931-09;M1;HKD100;
1931-09;M1;KRW100;
1931-09;M1;MYR100;
1931-09;M1;NZD1;
1931-09;M1;SGD100;
1931-09;M1;THB100;
1931-09;M1;XDR1;
1931-10;M0;EUR1;
1931-10;M0;GBP1;19.786
1931-10;M0;DKK100;
1931-10;M0;NOK100;
1931-10;M0;CZK100;
1931-10;M0;HUF100;
1931-10;M0;PLN100;
1931-10;M0;RUB100;
1931-10;M0;SEK100;
1931-10;M0;TRY100;
1931-10;M0;USD1;5.104
1931-10;M0;CAD1;
1931-10;M0;ARS100;
1931-10;M0;BRL100;
1931-10;M0;MXN100;
1931-10;M0;ZAR1;
1931-10;M0;JPY100;
1931-10;M0;AUD1;
1931-10;M0;CNY100;
1931-10;M0;HKD100;
1931-10;M0;KRW100;
1931-10;M0;MYR100;
1931-10;M0;NZD1;
1931-10;M0;SGD100;
1931-10;M0;THB100;
1931-10;M0;XDR1;
1931-10;M1;EUR1;
1931-10;M1;GBP1;
1931-10;M1;DKK100;
1931-10;M1;NOK100;
1931-10;M1;CZK100;
1931-10;M1;HUF100;
1931-10;M1;PLN100;
1931-10;M1;RUB100;
1931-10;M1;SEK100;
1931-10;M1;TRY100;
1931-10;M1;USD1;
1931-10;M1;CAD1;
1931-10;M1;ARS100;
1931-10;M1;BRL100;
1931-10;M1;MXN100;
1931-10;M1;ZAR1;
1931-10;M1;JPY100;
1931-10;M1;AUD1;
1931-10;M1;CNY100;
1931-10;M1;HKD100;
1931-10;M1;KRW100;
1931-10;M1;MYR100;
1931-10;M1;NZD1;
1931-10;M1;SGD100;
1931-10;M1;THB100;
1931-10;M1;XDR1;
1931-11;M0;EUR1;
1931-11;M0;GBP1;19.115
1931-11;M0;DKK100;
1931-11;M0;NOK100;
1931-11;M0;CZK100;
1931-11;M0;HUF100;
1931-11;M0;PLN100;
1931-11;M0;RUB100;
1931-11;M0;SEK100;
1931-11;M0;TRY100;
1931-11;M0;USD1;5.136
1931-11;M0;CAD1;
1931-11;M0;ARS100;
1931-11;M0;BRL100;
1931-11;M0;MXN100;
1931-11;M0;ZAR1;
1931-11;M0;JPY100;
1931-11;M0;AUD1;
1931-11;M0;CNY100;
1931-11;M0;HKD100;
1931-11;M0;KRW100;
1931-11;M0;MYR100;
1931-11;M0;NZD1;
1931-11;M0;SGD100;
1931-11;M0;THB100;
1931-11;M0;XDR1;
1931-11;M1;EUR1;
1931-11;M1;GBP1;
1931-11;M1;DKK100;
1931-11;M1;NOK100;
1931-11;M1;CZK100;
1931-11;M1;HUF100;
1931-11;M1;PLN100;
1931-11;M1;RUB100;
1931-11;M1;SEK100;
1931-11;M1;TRY100;
1931-11;M1;USD1;
1931-11;M1;CAD1;
1931-11;M1;ARS100;
1931-11;M1;BRL100;
1931-11;M1;MXN100;
1931-11;M1;ZAR1;
1931-11;M1;JPY100;
1931-11;M1;AUD1;
1931-11;M1;CNY100;
1931-11;M1;HKD100;
1931-11;M1;KRW100;
1931-11;M1;MYR100;
1931-11;M1;NZD1;
1931-11;M1;SGD100;
1931-11;M1;THB100;
1931-11;M1;XDR1;
1931-12;M0;EUR1;
1931-12;M0;GBP1;17.243
1931-12;M0;DKK100;
1931-12;M0;NOK100;
1931-12;M0;CZK100;
1931-12;M0;HUF100;
1931-12;M0;PLN100;
1931-12;M0;RUB100;
1931-12;M0;SEK100;
1931-12;M0;TRY100;
1931-12;M0;USD1;5.132
1931-12;M0;CAD1;
1931-12;M0;ARS100;
1931-12;M0;BRL100;
1931-12;M0;MXN100;
1931-12;M0;ZAR1;
1931-12;M0;JPY100;
1931-12;M0;AUD1;
1931-12;M0;CNY100;
1931-12;M0;HKD100;
1931-12;M0;KRW100;
1931-12;M0;MYR100;
1931-12;M0;NZD1;
1931-12;M0;SGD100;
1931-12;M0;THB100;
1931-12;M0;XDR1;
1931-12;M1;EUR1;
1931-12;M1;GBP1;
1931-12;M1;DKK100;
1931-12;M1;NOK100;
1931-12;M1;CZK100;
1931-12;M1;HUF100;
1931-12;M1;PLN100;
1931-12;M1;RUB100;
1931-12;M1;SEK100;
1931-12;M1;TRY100;
1931-12;M1;USD1;
1931-12;M1;CAD1;
1931-12;M1;ARS100;
1931-12;M1;BRL100;
1931-12;M1;MXN100;
1931-12;M1;ZAR1;
1931-12;M1;JPY100;
1931-12;M1;AUD1;
1931-12;M1;CNY100;
1931-12;M1;HKD100;
1931-12;M1;KRW100;
1931-12;M1;MYR100;
1931-12;M1;NZD1;
1931-12;M1;SGD100;
1931-12;M1;THB100;
1931-12;M1;XDR1;
1932-01;M0;EUR1;
1932-01;M0;GBP1;17.555
1932-01;M0;DKK100;
1932-01;M0;NOK100;
1932-01;M0;CZK100;
1932-01;M0;HUF100;
1932-01;M0;PLN100;
1932-01;M0;RUB100;
1932-01;M0;SEK100;
1932-01;M0;TRY100;
1932-01;M0;USD1;5.126
1932-01;M0;CAD1;
1932-01;M0;ARS100;
1932-01;M0;BRL100;
1932-01;M0;MXN100;
1932-01;M0;ZAR1;
1932-01;M0;JPY100;
1932-01;M0;AUD1;
1932-01;M0;CNY100;
1932-01;M0;HKD100;
1932-01;M0;KRW100;
1932-01;M0;MYR100;
1932-01;M0;NZD1;
1932-01;M0;SGD100;
1932-01;M0;THB100;
1932-01;M0;XDR1;
1932-01;M1;EUR1;
1932-01;M1;GBP1;
1932-01;M1;DKK100;
1932-01;M1;NOK100;
1932-01;M1;CZK100;
1932-01;M1;HUF100;
1932-01;M1;PLN100;
1932-01;M1;RUB100;
1932-01;M1;SEK100;
1932-01;M1;TRY100;
1932-01;M1;USD1;
1932-01;M1;CAD1;
1932-01;M1;ARS100;
1932-01;M1;BRL100;
1932-01;M1;MXN100;
1932-01;M1;ZAR1;
1932-01;M1;JPY100;
1932-01;M1;AUD1;
1932-01;M1;CNY100;
1932-01;M1;HKD100;
1932-01;M1;KRW100;
1932-01;M1;MYR100;
1932-01;M1;NZD1;
1932-01;M1;SGD100;
1932-01;M1;THB100;
1932-01;M1;XDR1;
1932-02;M0;EUR1;
1932-02;M0;GBP1;17.72
1932-02;M0;DKK100;
1932-02;M0;NOK100;
1932-02;M0;CZK100;
1932-02;M0;HUF100;
1932-02;M0;PLN100;
1932-02;M0;RUB100;
1932-02;M0;SEK100;
1932-02;M0;TRY100;
1932-02;M0;USD1;5.127
1932-02;M0;CAD1;
1932-02;M0;ARS100;
1932-02;M0;BRL100;
1932-02;M0;MXN100;
1932-02;M0;ZAR1;
1932-02;M0;JPY100;
1932-02;M0;AUD1;
1932-02;M0;CNY100;
1932-02;M0;HKD100;
1932-02;M0;KRW100;
1932-02;M0;MYR100;
1932-02;M0;NZD1;
1932-02;M0;SGD100;
1932-02;M0;THB100;
1932-02;M0;XDR1;
1932-02;M1;EUR1;
1932-02;M1;GBP1;
1932-02;M1;DKK100;
1932-02;M1;NOK100;
1932-02;M1;CZK100;
1932-02;M1;HUF100;
1932-02;M1;PLN100;
1932-02;M1;RUB100;
1932-02;M1;SEK100;
1932-02;M1;TRY100;
1932-02;M1;USD1;
1932-02;M1;CAD1;
1932-02;M1;ARS100;
1932-02;M1;BRL100;
1932-02;M1;MXN100;
1932-02;M1;ZAR1;
1932-02;M1;JPY100;
1932-02;M1;AUD1;
1932-02;M1;CNY100;
1932-02;M1;HKD100;
1932-02;M1;KRW100;
1932-02;M1;MYR100;
1932-02;M1;NZD1;
1932-02;M1;SGD100;
1932-02;M1;THB100;
1932-02;M1;XDR1;
1932-03;M0;EUR1;
1932-03;M0;GBP1;18.692
1932-03;M0;DKK100;
1932-03;M0;NOK100;
1932-03;M0;CZK100;
1932-03;M0;HUF100;
1932-03;M0;PLN100;
1932-03;M0;RUB100;
1932-03;M0;SEK100;
1932-03;M0;TRY100;
1932-03;M0;USD1;5.168
1932-03;M0;CAD1;
1932-03;M0;ARS100;
1932-03;M0;BRL100;
1932-03;M0;MXN100;
1932-03;M0;ZAR1;
1932-03;M0;JPY100;
1932-03;M0;AUD1;
1932-03;M0;CNY100;
1932-03;M0;HKD100;
1932-03;M0;KRW100;
1932-03;M0;MYR100;
1932-03;M0;NZD1;
1932-03;M0;SGD100;
1932-03;M0;THB100;
1932-03;M0;XDR1;
1932-03;M1;EUR1;
1932-03;M1;GBP1;
1932-03;M1;DKK100;
1932-03;M1;NOK100;
1932-03;M1;CZK100;
1932-03;M1;HUF100;
1932-03;M1;PLN100;
1932-03;M1;RUB100;
1932-03;M1;SEK100;
1932-03;M1;TRY100;
1932-03;M1;USD1;
1932-03;M1;CAD1;
1932-03;M1;ARS100;
1932-03;M1;BRL100;
1932-03;M1;MXN100;
1932-03;M1;ZAR1;
1932-03;M1;JPY100;
1932-03;M1;AUD1;
1932-03;M1;CNY100;
1932-03;M1;HKD100;
1932-03;M1;KRW100;
1932-03;M1;MYR100;
1932-03;M1;NZD1;
1932-03;M1;SGD100;
1932-03;M1;THB100;
1932-03;M1;XDR1;
1932-04;M0;EUR1;
1932-04;M0;GBP1;19.29
1932-04;M0;DKK100;
1932-04;M0;NOK100;
1932-04;M0;CZK100;
1932-04;M0;HUF100;
1932-04;M0;PLN100;
1932-04;M0;RUB100;
1932-04;M0;SEK100;
1932-04;M0;TRY100;
1932-04;M0;USD1;5.141
1932-04;M0;CAD1;
1932-04;M0;ARS100;
1932-04;M0;BRL100;
1932-04;M0;MXN100;
1932-04;M0;ZAR1;
1932-04;M0;JPY100;
1932-04;M0;AUD1;
1932-04;M0;CNY100;
1932-04;M0;HKD100;
1932-04;M0;KRW100;
1932-04;M0;MYR100;
1932-04;M0;NZD1;
1932-04;M0;SGD100;
1932-04;M0;THB100;
1932-04;M0;XDR1;
1932-04;M1;EUR1;
1932-04;M1;GBP1;
1932-04;M1;DKK100;
1932-04;M1;NOK100;
1932-04;M1;CZK100;
1932-04;M1;HUF100;
1932-04;M1;PLN100;
1932-04;M1;RUB100;
1932-04;M1;SEK100;
1932-04;M1;TRY100;
1932-04;M1;USD1;
1932-04;M1;CAD1;
1932-04;M1;ARS100;
1932-04;M1;BRL100;
1932-04;M1;MXN100;
1932-04;M1;ZAR1;
1932-04;M1;JPY100;
1932-04;M1;AUD1;
1932-04;M1;CNY100;
1932-04;M1;HKD100;
1932-04;M1;KRW100;
1932-04;M1;MYR100;
1932-04;M1;NZD1;
1932-04;M1;SGD100;
1932-04;M1;THB100;
1932-04;M1;XDR1;
1932-05;M0;EUR1;
1932-05;M0;GBP1;18.786
1932-05;M0;DKK100;
1932-05;M0;NOK100;
1932-05;M0;CZK100;
1932-05;M0;HUF100;
1932-05;M0;PLN100;
1932-05;M0;RUB100;
1932-05;M0;SEK100;
1932-05;M0;TRY100;
1932-05;M0;USD1;5.111
1932-05;M0;CAD1;
1932-05;M0;ARS100;
1932-05;M0;BRL100;
1932-05;M0;MXN100;
1932-05;M0;ZAR1;
1932-05;M0;JPY100;
1932-05;M0;AUD1;
1932-05;M0;CNY100;
1932-05;M0;HKD100;
1932-05;M0;KRW100;
1932-05;M0;MYR100;
1932-05;M0;NZD1;
1932-05;M0;SGD100;
1932-05;M0;THB100;
1932-05;M0;XDR1;
1932-05;M1;EUR1;
1932-05;M1;GBP1;
1932-05;M1;DKK100;
1932-05;M1;NOK100;
1932-05;M1;CZK100;
1932-05;M1;HUF100;
1932-05;M1;PLN100;
1932-05;M1;RUB100;
1932-05;M1;SEK100;
1932-05;M1;TRY100;
1932-05;M1;USD1;
1932-05;M1;CAD1;
1932-05;M1;ARS100;
1932-05;M1;BRL100;
1932-05;M1;MXN100;
1932-05;M1;ZAR1;
1932-05;M1;JPY100;
1932-05;M1;AUD1;
1932-05;M1;CNY100;
1932-05;M1;HKD100;
1932-05;M1;KRW100;
1932-05;M1;MYR100;
1932-05;M1;NZD1;
1932-05;M1;SGD100;
1932-05;M1;THB100;
1932-05;M1;XDR1;
1932-06;M0;EUR1;
1932-06;M0;GBP1;18.692
1932-06;M0;DKK100;
1932-06;M0;NOK100;
1932-06;M0;CZK100;
1932-06;M0;HUF100;
1932-06;M0;PLN100;
1932-06;M0;RUB100;
1932-06;M0;SEK100;
1932-06;M0;TRY100;
1932-06;M0;USD1;5.121
1932-06;M0;CAD1;
1932-06;M0;ARS100;
1932-06;M0;BRL100;
1932-06;M0;MXN100;
1932-06;M0;ZAR1;
1932-06;M0;JPY100;
1932-06;M0;AUD1;
1932-06;M0;CNY100;
1932-06;M0;HKD100;
1932-06;M0;KRW100;
1932-06;M0;MYR100;
1932-06;M0;NZD1;
1932-06;M0;SGD100;
1932-06;M0;THB100;
1932-06;M0;XDR1;
1932-06;M1;EUR1;
1932-06;M1;GBP1;
1932-06;M1;DKK100;
1932-06;M1;NOK100;
1932-06;M1;CZK100;
1932-06;M1;HUF100;
1932-06;M1;PLN100;
1932-06;M1;RUB100;
1932-06;M1;SEK100;
1932-06;M1;TRY100;
1932-06;M1;USD1;
1932-06;M1;CAD1;
1932-06;M1;ARS100;
1932-06;M1;BRL100;
1932-06;M1;MXN100;
1932-06;M1;ZAR1;
1932-06;M1;JPY100;
1932-06;M1;AUD1;
1932-06;M1;CNY100;
1932-06;M1;HKD100;
1932-06;M1;KRW100;
1932-06;M1;MYR100;
1932-06;M1;NZD1;
1932-06;M1;SGD100;
1932-06;M1;THB100;
1932-06;M1;XDR1;
1932-07;M0;EUR1;
1932-07;M0;GBP1;18.24
1932-07;M0;DKK100;
1932-07;M0;NOK100;
1932-07;M0;CZK100;
1932-07;M0;HUF100;
1932-07;M0;PLN100;
1932-07;M0;RUB100;
1932-07;M0;SEK100;
1932-07;M0;TRY100;
1932-07;M0;USD1;5.133
1932-07;M0;CAD1;
1932-07;M0;ARS100;
1932-07;M0;BRL100;
1932-07;M0;MXN100;
1932-07;M0;ZAR1;
1932-07;M0;JPY100;
1932-07;M0;AUD1;
1932-07;M0;CNY100;
1932-07;M0;HKD100;
1932-07;M0;KRW100;
1932-07;M0;MYR100;
1932-07;M0;NZD1;
1932-07;M0;SGD100;
1932-07;M0;THB100;
1932-07;M0;XDR1;
1932-07;M1;EUR1;
1932-07;M1;GBP1;
1932-07;M1;DKK100;
1932-07;M1;NOK100;
1932-07;M1;CZK100;
1932-07;M1;HUF100;
1932-07;M1;PLN100;
1932-07;M1;RUB100;
1932-07;M1;SEK100;
1932-07;M1;TRY100;
1932-07;M1;USD1;
1932-07;M1;CAD1;
1932-07;M1;ARS100;
1932-07;M1;BRL100;
1932-07;M1;MXN100;
1932-07;M1;ZAR1;
1932-07;M1;JPY100;
1932-07;M1;AUD1;
1932-07;M1;CNY100;
1932-07;M1;HKD100;
1932-07;M1;KRW100;
1932-07;M1;MYR100;
1932-07;M1;NZD1;
1932-07;M1;SGD100;
1932-07;M1;THB100;
1932-07;M1;XDR1;
1932-08;M0;EUR1;
1932-08;M0;GBP1;17.904
1932-08;M0;DKK100;
1932-08;M0;NOK100;
1932-08;M0;CZK100;
1932-08;M0;HUF100;
1932-08;M0;PLN100;
1932-08;M0;RUB100;
1932-08;M0;SEK100;
1932-08;M0;TRY100;
1932-08;M0;USD1;5.138
1932-08;M0;CAD1;
1932-08;M0;ARS100;
1932-08;M0;BRL100;
1932-08;M0;MXN100;
1932-08;M0;ZAR1;
1932-08;M0;JPY100;
1932-08;M0;AUD1;
1932-08;M0;CNY100;
1932-08;M0;HKD100;
1932-08;M0;KRW100;
1932-08;M0;MYR100;
1932-08;M0;NZD1;
1932-08;M0;SGD100;
1932-08;M0;THB100;
1932-08;M0;XDR1;
1932-08;M1;EUR1;
1932-08;M1;GBP1;
1932-08;M1;DKK100;
1932-08;M1;NOK100;
1932-08;M1;CZK100;
1932-08;M1;HUF100;
1932-08;M1;PLN100;
1932-08;M1;RUB100;
1932-08;M1;SEK100;
1932-08;M1;TRY100;
1932-08;M1;USD1;
1932-08;M1;CAD1;
1932-08;M1;ARS100;
1932-08;M1;BRL100;
1932-08;M1;MXN100;
1932-08;M1;ZAR1;
1932-08;M1;JPY100;
1932-08;M1;AUD1;
1932-08;M1;CNY100;
1932-08;M1;HKD100;
1932-08;M1;KRW100;
1932-08;M1;MYR100;
1932-08;M1;NZD1;
1932-08;M1;SGD100;
1932-08;M1;THB100;
1932-08;M1;XDR1;
1932-09;M0;EUR1;
1932-09;M0;GBP1;17.978
1932-09;M0;DKK100;
1932-09;M0;NOK100;
1932-09;M0;CZK100;
1932-09;M0;HUF100;
1932-09;M0;PLN100;
1932-09;M0;RUB100;
1932-09;M0;SEK100;
1932-09;M0;TRY100;
1932-09;M0;USD1;5.179
1932-09;M0;CAD1;
1932-09;M0;ARS100;
1932-09;M0;BRL100;
1932-09;M0;MXN100;
1932-09;M0;ZAR1;
1932-09;M0;JPY100;
1932-09;M0;AUD1;
1932-09;M0;CNY100;
1932-09;M0;HKD100;
1932-09;M0;KRW100;
1932-09;M0;MYR100;
1932-09;M0;NZD1;
1932-09;M0;SGD100;
1932-09;M0;THB100;
1932-09;M0;XDR1;
1932-09;M1;EUR1;
1932-09;M1;GBP1;
1932-09;M1;DKK100;
1932-09;M1;NOK100;
1932-09;M1;CZK100;
1932-09;M1;HUF100;
1932-09;M1;PLN100;
1932-09;M1;RUB100;
1932-09;M1;SEK100;
1932-09;M1;TRY100;
1932-09;M1;USD1;
1932-09;M1;CAD1;
1932-09;M1;ARS100;
1932-09;M1;BRL100;
1932-09;M1;MXN100;
1932-09;M1;ZAR1;
1932-09;M1;JPY100;
1932-09;M1;AUD1;
1932-09;M1;CNY100;
1932-09;M1;HKD100;
1932-09;M1;KRW100;
1932-09;M1;MYR100;
1932-09;M1;NZD1;
1932-09;M1;SGD100;
1932-09;M1;THB100;
1932-09;M1;XDR1;
1932-10;M0;EUR1;
1932-10;M0;GBP1;17.604
1932-10;M0;DKK100;
1932-10;M0;NOK100;
1932-10;M0;CZK100;
1932-10;M0;HUF100;
1932-10;M0;PLN100;
1932-10;M0;RUB100;
1932-10;M0;SEK100;
1932-10;M0;TRY100;
1932-10;M0;USD1;5.178
1932-10;M0;CAD1;
1932-10;M0;ARS100;
1932-10;M0;BRL100;
1932-10;M0;MXN100;
1932-10;M0;ZAR1;
1932-10;M0;JPY100;
1932-10;M0;AUD1;
1932-10;M0;CNY100;
1932-10;M0;HKD100;
1932-10;M0;KRW100;
1932-10;M0;MYR100;
1932-10;M0;NZD1;
1932-10;M0;SGD100;
1932-10;M0;THB100;
1932-10;M0;XDR1;
1932-10;M1;EUR1;
1932-10;M1;GBP1;
1932-10;M1;DKK100;
1932-10;M1;NOK100;
1932-10;M1;CZK100;
1932-10;M1;HUF100;
1932-10;M1;PLN100;
1932-10;M1;RUB100;
1932-10;M1;SEK100;
1932-10;M1;TRY100;
1932-10;M1;USD1;
1932-10;M1;CAD1;
1932-10;M1;ARS100;
1932-10;M1;BRL100;
1932-10;M1;MXN100;
1932-10;M1;ZAR1;
1932-10;M1;JPY100;
1932-10;M1;AUD1;
1932-10;M1;CNY100;
1932-10;M1;HKD100;
1932-10;M1;KRW100;
1932-10;M1;MYR100;
1932-10;M1;NZD1;
1932-10;M1;SGD100;
1932-10;M1;THB100;
1932-10;M1;XDR1;
1932-11;M0;EUR1;
1932-11;M0;GBP1;17.018
1932-11;M0;DKK100;
1932-11;M0;NOK100;
1932-11;M0;CZK100;
1932-11;M0;HUF100;
1932-11;M0;PLN100;
1932-11;M0;RUB100;
1932-11;M0;SEK100;
1932-11;M0;TRY100;
1932-11;M0;USD1;5.193
1932-11;M0;CAD1;
1932-11;M0;ARS100;
1932-11;M0;BRL100;
1932-11;M0;MXN100;
1932-11;M0;ZAR1;
1932-11;M0;JPY100;
1932-11;M0;AUD1;
1932-11;M0;CNY100;
1932-11;M0;HKD100;
1932-11;M0;KRW100;
1932-11;M0;MYR100;
1932-11;M0;NZD1;
1932-11;M0;SGD100;
1932-11;M0;THB100;
1932-11;M0;XDR1;
1932-11;M1;EUR1;
1932-11;M1;GBP1;
1932-11;M1;DKK100;
1932-11;M1;NOK100;
1932-11;M1;CZK100;
1932-11;M1;HUF100;
1932-11;M1;PLN100;
1932-11;M1;RUB100;
1932-11;M1;SEK100;
1932-11;M1;TRY100;
1932-11;M1;USD1;
1932-11;M1;CAD1;
1932-11;M1;ARS100;
1932-11;M1;BRL100;
1932-11;M1;MXN100;
1932-11;M1;ZAR1;
1932-11;M1;JPY100;
1932-11;M1;AUD1;
1932-11;M1;CNY100;
1932-11;M1;HKD100;
1932-11;M1;KRW100;
1932-11;M1;MYR100;
1932-11;M1;NZD1;
1932-11;M1;SGD100;
1932-11;M1;THB100;
1932-11;M1;XDR1;
1932-12;M0;EUR1;
1932-12;M0;GBP1;17.017
1932-12;M0;DKK100;
1932-12;M0;NOK100;
1932-12;M0;CZK100;
1932-12;M0;HUF100;
1932-12;M0;PLN100;
1932-12;M0;RUB100;
1932-12;M0;SEK100;
1932-12;M0;TRY100;
1932-12;M0;USD1;5.197
1932-12;M0;CAD1;
1932-12;M0;ARS100;
1932-12;M0;BRL100;
1932-12;M0;MXN100;
1932-12;M0;ZAR1;
1932-12;M0;JPY100;
1932-12;M0;AUD1;
1932-12;M0;CNY100;
1932-12;M0;HKD100;
1932-12;M0;KRW100;
1932-12;M0;MYR100;
1932-12;M0;NZD1;
1932-12;M0;SGD100;
1932-12;M0;THB100;
1932-12;M0;XDR1;
1932-12;M1;EUR1;
1932-12;M1;GBP1;
1932-12;M1;DKK100;
1932-12;M1;NOK100;
1932-12;M1;CZK100;
1932-12;M1;HUF100;
1932-12;M1;PLN100;
1932-12;M1;RUB100;
1932-12;M1;SEK100;
1932-12;M1;TRY100;
1932-12;M1;USD1;
1932-12;M1;CAD1;
1932-12;M1;ARS100;
1932-12;M1;BRL100;
1932-12;M1;MXN100;
1932-12;M1;ZAR1;
1932-12;M1;JPY100;
1932-12;M1;AUD1;
1932-12;M1;CNY100;
1932-12;M1;HKD100;
1932-12;M1;KRW100;
1932-12;M1;MYR100;
1932-12;M1;NZD1;
1932-12;M1;SGD100;
1932-12;M1;THB100;
1932-12;M1;XDR1;
1933-01;M0;EUR1;
1933-01;M0;GBP1;17.409
1933-01;M0;DKK100;
1933-01;M0;NOK100;
1933-01;M0;CZK100;
1933-01;M0;HUF100;
1933-01;M0;PLN100;
1933-01;M0;RUB100;
1933-01;M0;SEK100;
1933-01;M0;TRY100;
1933-01;M0;USD1;5.185
1933-01;M0;CAD1;
1933-01;M0;ARS100;
1933-01;M0;BRL100;
1933-01;M0;MXN100;
1933-01;M0;ZAR1;
1933-01;M0;JPY100;
1933-01;M0;AUD1;
1933-01;M0;CNY100;
1933-01;M0;HKD100;
1933-01;M0;KRW100;
1933-01;M0;MYR100;
1933-01;M0;NZD1;
1933-01;M0;SGD100;
1933-01;M0;THB100;
1933-01;M0;XDR1;
1933-01;M1;EUR1;
1933-01;M1;GBP1;
1933-01;M1;DKK100;
1933-01;M1;NOK100;
1933-01;M1;CZK100;
1933-01;M1;HUF100;
1933-01;M1;PLN100;
1933-01;M1;RUB100;
1933-01;M1;SEK100;
1933-01;M1;TRY100;
1933-01;M1;USD1;
1933-01;M1;CAD1;
1933-01;M1;ARS100;
1933-01;M1;BRL100;
1933-01;M1;MXN100;
1933-01;M1;ZAR1;
1933-01;M1;JPY100;
1933-01;M1;AUD1;
1933-01;M1;CNY100;
1933-01;M1;HKD100;
1933-01;M1;KRW100;
1933-01;M1;MYR100;
1933-01;M1;NZD1;
1933-01;M1;SGD100;
1933-01;M1;THB100;
1933-01;M1;XDR1;
1933-02;M0;EUR1;
1933-02;M0;GBP1;17.654
1933-02;M0;DKK100;
1933-02;M0;NOK100;
1933-02;M0;CZK100;
1933-02;M0;HUF100;
1933-02;M0;PLN100;
1933-02;M0;RUB100;
1933-02;M0;SEK100;
1933-02;M0;TRY100;
1933-02;M0;USD1;5.161
1933-02;M0;CAD1;
1933-02;M0;ARS100;
1933-02;M0;BRL100;
1933-02;M0;MXN100;
1933-02;M0;ZAR1;
1933-02;M0;JPY100;
1933-02;M0;AUD1;
1933-02;M0;CNY100;
1933-02;M0;HKD100;
1933-02;M0;KRW100;
1933-02;M0;MYR100;
1933-02;M0;NZD1;
1933-02;M0;SGD100;
1933-02;M0;THB100;
1933-02;M0;XDR1;
1933-02;M1;EUR1;
1933-02;M1;GBP1;
1933-02;M1;DKK100;
1933-02;M1;NOK100;
1933-02;M1;CZK100;
1933-02;M1;HUF100;
1933-02;M1;PLN100;
1933-02;M1;RUB100;
1933-02;M1;SEK100;
1933-02;M1;TRY100;
1933-02;M1;USD1;
1933-02;M1;CAD1;
1933-02;M1;ARS100;
1933-02;M1;BRL100;
1933-02;M1;MXN100;
1933-02;M1;ZAR1;
1933-02;M1;JPY100;
1933-02;M1;AUD1;
1933-02;M1;CNY100;
1933-02;M1;HKD100;
1933-02;M1;KRW100;
1933-02;M1;MYR100;
1933-02;M1;NZD1;
1933-02;M1;SGD100;
1933-02;M1;THB100;
1933-02;M1;XDR1;
1933-03;M0;EUR1;
1933-03;M0;GBP1;17.742
1933-03;M0;DKK100;
1933-03;M0;NOK100;
1933-03;M0;CZK100;
1933-03;M0;HUF100;
1933-03;M0;PLN100;
1933-03;M0;RUB100;
1933-03;M0;SEK100;
1933-03;M0;TRY100;
1933-03;M0;USD1;5.159
1933-03;M0;CAD1;
1933-03;M0;ARS100;
1933-03;M0;BRL100;
1933-03;M0;MXN100;
1933-03;M0;ZAR1;
1933-03;M0;JPY100;
1933-03;M0;AUD1;
1933-03;M0;CNY100;
1933-03;M0;HKD100;
1933-03;M0;KRW100;
1933-03;M0;MYR100;
1933-03;M0;NZD1;
1933-03;M0;SGD100;
1933-03;M0;THB100;
1933-03;M0;XDR1;
1933-03;M1;EUR1;
1933-03;M1;GBP1;
1933-03;M1;DKK100;
1933-03;M1;NOK100;
1933-03;M1;CZK100;
1933-03;M1;HUF100;
