"CubeId";"devkum"
"PublishingDate";"2017-10-02 14:30"

"Date";"D0";"D1";"Value"
"2014-08";"M0";"NOK100";"14.6819"
"2014-08";"M0";"CZK100";"4.3579"
"2014-08";"M0";"HUF100";"0.3862"
"2014-08";"M0";"PLN100";"28.9138"
"2014-08";"M0";"RUB100";"2.5167"
"2014-08";"M0";"SEK100";"13.189"
"2014-08";"M0";"TRY100";"42.091429"
"2014-08";"M0";"USD1";"0.9098"
"2014-08";"M0";"CAD1";"0.8327"
"2014-08";"M0";"ARS100";"10.9538"
"2014-08";"M0";"BRL100";"40.1048"
"2014-08";"M0";"MXN100";"6.92"
"2014-08";"M0";"ZAR1";"0.0853"
"2014-08";"M0";"JPY100";"0.883714"
"2014-08";"M0";"AUD1";"0.846719"
"2014-08";"M0";"CNY100";"14.76961905"
"2014-08";"M0";"HKD100";"11.738714"
"2014-08";"M0";"KRW100";"0.0888"
"2014-08";"M0";"MYR100";"28.6295"
"2014-08";"M0";"NZD1";"0.7675"
"2014-08";"M0";"SGD100";"72.8781"
"2014-08";"M0";"THB100";"2.8419"
"2014-08";"M0";"XDR1";"1.388752"
"2014-09";"M0";"EUR1";"1.2077"
"2014-09";"M0";"GBP1";"1.5254"
"2014-09";"M0";"DKK100";"16.2218"
"2014-09";"M0";"NOK100";"14.7595"
"2014-09";"M0";"CZK100";"4.3754"
"2014-09";"M0";"HUF100";"0.3856"
"2014-09";"M0";"PLN100";"28.8173"
"2014-09";"M0";"RUB100";"2.4618"
"2014-09";"M0";"SEK100";"13.1327"
"2014-09";"M0";"TRY100";"42.305455"
"2014-09";"M0";"USD1";"0.9354"
"2014-09";"M0";"CAD1";"0.8501"
"2014-09";"M0";"ARS100";"11.1127"
"2014-09";"M0";"BRL100";"40.2182"
"2014-09";"M0";"MXN100";"7.0705"
"2014-09";"M0";"ZAR1";"0.0852"
"2014-09";"M0";"JPY100";"0.872386"
"2014-09";"M0";"AUD1";"0.847045"
"2014-09";"M0";"CNY100";"15.21768182"
"2014-09";"M0";"HKD100";"12.064973"
"2014-09";"M0";"KRW100";"0.0903"
"2014-09";"M0";"MYR100";"29.0664"
"2014-09";"M0";"NZD1";"0.7618"
"2014-09";"M0";"SGD100";"74.0636"
"2014-09";"M0";"THB100";"2.9052"
"2014-09";"M0";"XDR1";"1.403886"
"2014-10";"M0";"EUR1";"1.2078"
"2014-10";"M0";"GBP1";"1.5308"
"2014-10";"M0";"DKK100";"16.2222"
"2014-10";"M0";"NOK100";"14.5361"
"2014-10";"M0";"CZK100";"4.3777"
"2014-10";"M0";"HUF100";"0.3924"
"2014-10";"M0";"PLN100";"28.7165"
"2014-10";"M0";"RUB100";"2.327"
"2014-10";"M0";"SEK100";"13.1578"
"2014-10";"M0";"TRY100";"42.236957"
"2014-10";"M0";"USD1";"0.9526"
"2014-10";"M0";"CAD1";"0.8494"
"2014-10";"M0";"ARS100";"11.2296"
"2014-10";"M0";"BRL100";"38.9043"
"2014-10";"M0";"MXN100";"7.073"
"2014-10";"M0";"ZAR1";"0.0861"
"2014-10";"M0";"JPY100";"0.88157"
"2014-10";"M0";"AUD1";"0.836378"
"2014-10";"M0";"CNY100";"15.49340909"
"2014-10";"M0";"HKD100";"12.278183"
"2014-10";"M0";"KRW100";"0.0897"
"2014-10";"M0";"MYR100";"29.1257"
"2014-10";"M0";"NZD1";"0.7504"
"2014-10";"M0";"SGD100";"74.7343"
"2014-10";"M0";"THB100";"2.9337"
"2014-10";"M0";"XDR1";"1.416799"
"2014-11";"M0";"EUR1";"1.2026"
"2014-11";"M0";"GBP1";"1.5219"
"2014-11";"M0";"DKK100";"16.16"
"2014-11";"M0";"NOK100";"14.158"
"2014-11";"M0";"CZK100";"4.3451"
"2014-11";"M0";"HUF100";"0.3919"
"2014-11";"M0";"PLN100";"28.5465"
"2014-11";"M0";"RUB100";"2.0905"
"2014-11";"M0";"SEK100";"13.016"
"2014-11";"M0";"TRY100";"43.1265"
"2014-11";"M0";"USD1";"0.9646"
"2014-11";"M0";"CAD1";"0.8508"
"2014-11";"M0";"ARS100";"11.3295"
"2014-11";"M0";"BRL100";"37.89"
"2014-11";"M0";"MXN100";"7.088"
"2014-11";"M0";"ZAR1";"0.0869"
"2014-11";"M0";"JPY100";"0.82948"
"2014-11";"M0";"AUD1";"0.833505"
"2014-11";"M0";"CNY100";"15.6972"
"2014-11";"M0";"HKD100";"12.43904"
"2014-11";"M0";"KRW100";"0.0878"
"2014-11";"M0";"MYR100";"28.7995"
"2014-11";"M0";"NZD1";"0.755"
"2014-11";"M0";"SGD100";"74.3745"
"2014-11";"M0";"THB100";"2.9394"
"2014-11";"M0";"XDR1";"1.415016"
"2014-12";"M0";"EUR1";"1.2024"
"2014-12";"M0";"GBP1";"1.5256"
"2014-12";"M0";"DKK100";"16.1609"
"2014-12";"M0";"NOK100";"13.3726"
"2014-12";"M0";"CZK100";"4.3498"
"2014-12";"M0";"HUF100";"0.3865"
"2014-12";"M0";"PLN100";"28.4648"
"2014-12";"M0";"RUB100";"1.7378"
"2014-12";"M0";"SEK100";"12.7835"
"2014-12";"M0";"TRY100";"42.555652"
"2014-12";"M0";"USD1";"0.9759"
"2014-12";"M0";"CAD1";"0.846"
"2014-12";"M0";"ARS100";"11.4187"
"2014-12";"M0";"BRL100";"36.9304"
"2014-12";"M0";"MXN100";"6.7287"
"2014-12";"M0";"ZAR1";"0.0849"
"2014-12";"M0";"JPY100";"0.817096"
"2014-12";"M0";"AUD1";"0.805022"
"2014-12";"M0";"CNY100";"15.94747826"
"2014-12";"M0";"HKD100";"12.5837"
"2014-12";"M0";"KRW100";"0.0885"
"2014-12";"M0";"MYR100";"28.0352"
"2014-12";"M0";"NZD1";"0.7575"
"2014-12";"M0";"SGD100";"74.1791"
"2014-12";"M0";"THB100";"2.9638"
"2014-12";"M0";"XDR1";"1.420602"
"2015-01";"M0";"EUR1";"1.0983"
"2015-01";"M0";"GBP1";"1.4241"
"2015-01";"M0";"DKK100";"14.8409"
"2015-01";"M0";"NOK100";"12.3145"
"2015-01";"M0";"CZK100";"3.9589"
"2015-01";"M0";"HUF100";"0.3468"
"2015-01";"M0";"PLN100";"25.775"
"2015-01";"M0";"RUB100";"1.4659"
"2015-01";"M0";"SEK100";"11.7118"
"2015-01";"M0";"TRY100";"40.670909"
"2015-01";"M0";"USD1";"0.9422"
"2015-01";"M0";"CAD1";"0.7857"
"2015-01";"M0";"ARS100";"11.0173"
"2015-01";"M0";"BRL100";"35.7409"
"2015-01";"M0";"MXN100";"6.3832"
"2015-01";"M0";"ZAR1";"0.0813"
"2015-01";"M0";"JPY100";"0.793777"
"2015-01";"M0";"AUD1";"0.759791"
"2015-01";"M0";"CNY100";"15.41672727"
"2015-01";"M0";"HKD100";"12.201809"
"2015-01";"M0";"KRW100";"0.0869"
"2015-01";"M0";"MYR100";"26.2382"
"2015-01";"M0";"NZD1";"0.7197"
"2015-01";"M0";"SGD100";"70.8123"
"2015-01";"M0";"THB100";"2.8821"
"2015-01";"M0";"XDR1";"1.337659"
"2015-02";"M0";"EUR1";"1.0623"
"2015-02";"M0";"GBP1";"1.4328"
"2015-02";"M0";"DKK100";"14.2605"
"2015-02";"M0";"NOK100";"12.3235"
"2015-02";"M0";"CZK100";"3.8464"
"2015-02";"M0";"HUF100";"0.3461"
"2015-02";"M0";"PLN100";"25.4235"
"2015-02";"M0";"RUB100";"1.455"
"2015-02";"M0";"SEK100";"11.1955"
"2015-02";"M0";"TRY100";"37.986"
"2015-02";"M0";"USD1";"0.9353"
"2015-02";"M0";"CAD1";"0.7477"
"2015-02";"M0";"ARS100";"10.773"
"2015-02";"M0";"BRL100";"33.285"
"2015-02";"M0";"MXN100";"6.274"
"2015-02";"M0";"ZAR1";"0.0808"
"2015-02";"M0";"JPY100";"0.788165"
"2015-02";"M0";"AUD1";"0.72853"
"2015-02";"M0";"CNY100";"15.24926316"
"2015-02";"M0";"HKD100";"12.058535"
"2015-02";"M0";"KRW100";"0.0849"
"2015-02";"M0";"MYR100";"25.978"
"2015-02";"M0";"NZD1";"0.6966"
"2015-02";"M0";"SGD100";"69"
"2015-02";"M0";"THB100";"2.8701"
"2015-02";"M0";"XDR1";"1.322369"
"2015-03";"M0";"EUR1";"1.0609"
"2015-03";"M0";"GBP1";"1.4679"
"2015-03";"M0";"DKK100";"14.2232"
"2015-03";"M0";"NOK100";"12.2782"
"2015-03";"M0";"CZK100";"3.8741"
"2015-03";"M0";"HUF100";"0.3498"
"2015-03";"M0";"PLN100";"25.7023"
"2015-03";"M0";"RUB100";"1.63"
"2015-03";"M0";"SEK100";"11.485"
"2015-03";"M0";"TRY100";"37.825455"
"2015-03";"M0";"USD1";"0.9798"
"2015-03";"M0";"CAD1";"0.7769"
"2015-03";"M0";"ARS100";"11.1595"
"2015-03";"M0";"BRL100";"31.3045"
"2015-03";"M0";"MXN100";"6.4364"
"2015-03";"M0";"ZAR1";"0.0812"
"2015-03";"M0";"JPY100";"0.813805"
"2015-03";"M0";"AUD1";"0.757345"
"2015-03";"M0";"CNY100";"15.93818182"
"2015-03";"M0";"HKD100";"12.629668"
"2015-03";"M0";"KRW100";"0.0879"
"2015-03";"M0";"MYR100";"26.6036"
"2015-03";"M0";"NZD1";"0.7312"
"2015-03";"M0";"SGD100";"71.1391"
"2015-03";"M0";"THB100";"3.0008"
"2015-03";"M0";"XDR1";"1.357319"
"2015-04";"M0";"EUR1";"1.0382"
"2015-04";"M0";"GBP1";"1.4362"
"2015-04";"M0";"DKK100";"13.9055"
"2015-04";"M0";"NOK100";"12.1745"
"2015-04";"M0";"CZK100";"3.7829"
"2015-04";"M0";"HUF100";"0.3466"
"2015-04";"M0";"PLN100";"25.785"
"2015-04";"M0";"RUB100";"1.8209"
"2015-04";"M0";"SEK100";"11.1318"
"2015-04";"M0";"TRY100";"36.2"
"2015-04";"M0";"USD1";"0.9621"
"2015-04";"M0";"CAD1";"0.7781"
"2015-04";"M0";"ARS100";"10.8527"
"2015-04";"M0";"BRL100";"31.5273"
"2015-04";"M0";"MXN100";"6.3227"
"2015-04";"M0";"ZAR1";"0.0801"
"2015-04";"M0";"JPY100";"0.804636"
"2015-04";"M0";"AUD1";"0.742868"
"2015-04";"M0";"CNY100";"15.65159091"
"2015-04";"M0";"HKD100";"12.413418"
"2015-04";"M0";"KRW100";"0.0885"
"2015-04";"M0";"MYR100";"26.4759"
"2015-04";"M0";"NZD1";"0.7291"
"2015-04";"M0";"SGD100";"71.2818"
"2015-04";"M0";"THB100";"2.9572"
"2015-04";"M0";"XDR1";"1.33114"
"2015-05";"M0";"EUR1";"1.0398"
"2015-05";"M0";"GBP1";"1.4401"
"2015-05";"M0";"DKK100";"13.9376"
"2015-05";"M0";"NOK100";"12.3586"
"2015-05";"M0";"CZK100";"3.7937"
"2015-05";"M0";"HUF100";"0.3396"
"2015-05";"M0";"PLN100";"25.4862"
"2015-05";"M0";"RUB100";"1.8419"
"2015-05";"M0";"SEK100";"11.1805"
"2015-05";"M0";"TRY100";"35.211905"
"2015-05";"M0";"USD1";"0.9316"
"2015-05";"M0";"CAD1";"0.7656"
"2015-05";"M0";"ARS100";"10.4057"
"2015-05";"M0";"BRL100";"30.5333"
"2015-05";"M0";"MXN100";"6.1048"
"2015-05";"M0";"ZAR1";"0.0778"
"2015-05";"M0";"JPY100";"0.771605"
"2015-05";"M0";"AUD1";"0.735162"
"2015-05";"M0";"CNY100";"15.25"
"2015-05";"M0";"HKD100";"12.017014"
"2015-05";"M0";"KRW100";"0.0852"
"2015-05";"M0";"MYR100";"25.8543"
"2015-05";"M0";"NZD1";"0.6884"
"2015-05";"M0";"SGD100";"69.8095"
"2015-05";"M0";"THB100";"2.7784"
"2015-05";"M0";"XDR1";"1.306238"
"2015-06";"M0";"EUR1";"1.0448"
"2015-06";"M0";"GBP1";"1.4495"
"2015-06";"M0";"DKK100";"14.005"
"2015-06";"M0";"NOK100";"11.9291"
"2015-06";"M0";"CZK100";"3.8244"
"2015-06";"M0";"HUF100";"0.3348"
"2015-06";"M0";"PLN100";"25.105"
"2015-06";"M0";"RUB100";"1.7077"
"2015-06";"M0";"SEK100";"11.2655"
"2015-06";"M0";"TRY100";"34.426818"
"2015-06";"M0";"USD1";"0.9319"
"2015-06";"M0";"CAD1";"0.754"
"2015-06";"M0";"ARS100";"10.2968"
"2015-06";"M0";"BRL100";"29.9091"
"2015-06";"M0";"MXN100";"6.0218"
"2015-06";"M0";"ZAR1";"0.0756"
"2015-06";"M0";"JPY100";"0.753405"
"2015-06";"M0";"AUD1";"0.71895"
"2015-06";"M0";"CNY100";"15.23904545"
"2015-06";"M0";"HKD100";"12.018136"
"2015-06";"M0";"KRW100";"0.0837"
"2015-06";"M0";"MYR100";"24.9195"
"2015-06";"M0";"NZD1";"0.6511"
"2015-06";"M0";"SGD100";"69.2373"
"2015-06";"M0";"THB100";"2.7615"
"2015-06";"M0";"XDR1";"1.309461"
"2015-07";"M0";"EUR1";"1.0488"
"2015-07";"M0";"GBP1";"1.4828"
"2015-07";"M0";"DKK100";"14.0552"
"2015-07";"M0";"NOK100";"11.7348"
"2015-07";"M0";"CZK100";"3.8698"
"2015-07";"M0";"HUF100";"0.3368"
"2015-07";"M0";"PLN100";"25.2443"
"2015-07";"M0";"RUB100";"1.6609"
"2015-07";"M0";"SEK100";"11.1783"
"2015-07";"M0";"TRY100";"35.28913"
"2015-07";"M0";"USD1";"0.953"
"2015-07";"M0";"CAD1";"0.7423"
"2015-07";"M0";"ARS100";"10.4217"
"2015-07";"M0";"BRL100";"29.6652"
"2015-07";"M0";"MXN100";"5.9804"
"2015-07";"M0";"ZAR1";"0.0765"
"2015-07";"M0";"JPY100";"0.772378"
"2015-07";"M0";"AUD1";"0.706522"
"2015-07";"M0";"CNY100";"15.60343478"
"2015-07";"M0";"HKD100";"12.293204"
"2015-07";"M0";"KRW100";"0.0831"
"2015-07";"M0";"MYR100";"25.0617"
"2015-07";"M0";"NZD1";"0.6338"
"2015-07";"M0";"SGD100";"70.0004"
"2015-07";"M0";"THB100";"2.7744"
"2015-07";"M0";"XDR1";"1.331929"
"2015-08";"M0";"EUR1";"1.0782"
"2015-08";"M0";"GBP1";"1.5102"
"2015-08";"M0";"DKK100";"14.4452"
"2015-08";"M0";"NOK100";"11.7362"
"2015-08";"M0";"CZK100";"3.9865"
"2015-08";"M0";"HUF100";"0.3461"
"2015-08";"M0";"PLN100";"25.701"
"2015-08";"M0";"RUB100";"1.4714"
"2015-08";"M0";"SEK100";"11.3314"
"2015-08";"M0";"TRY100";"33.95381"
"2015-08";"M0";"USD1";"0.9681"
"2015-08";"M0";"CAD1";"0.7364"
"2015-08";"M0";"ARS100";"10.47"
"2015-08";"M0";"BRL100";"27.6476"
"2015-08";"M0";"MXN100";"5.8543"
"2015-08";"M0";"ZAR1";"0.075"
"2015-08";"M0";"JPY100";"0.785833"
"2015-08";"M0";"AUD1";"0.706095"
"2015-08";"M0";"CNY100";"15.37033333"
"2015-08";"M0";"HKD100";"12.487981"
"2015-08";"M0";"KRW100";"0.082"
"2015-08";"M0";"MYR100";"23.8567"
"2015-08";"M0";"NZD1";"0.6339"
"2015-08";"M0";"SGD100";"69.2329"
"2015-08";"M0";"THB100";"2.7323"
"2015-08";"M0";"XDR1";"1.357398"
"2015-09";"M0";"EUR1";"1.0918"
"2015-09";"M0";"GBP1";"1.4918"
"2015-09";"M0";"DKK100";"14.6345"
"2015-09";"M0";"NOK100";"11.7273"
"2015-09";"M0";"CZK100";"4.0299"
"2015-09";"M0";"HUF100";"0.3488"
"2015-09";"M0";"PLN100";"25.8818"
"2015-09";"M0";"RUB100";"1.4573"
"2015-09";"M0";"SEK100";"11.6186"
"2015-09";"M0";"TRY100";"32.217727"
"2015-09";"M0";"USD1";"0.9716"
"2015-09";"M0";"CAD1";"0.7328"
"2015-09";"M0";"ARS100";"10.3759"
"2015-09";"M0";"BRL100";"25.0091"
"2015-09";"M0";"MXN100";"5.7732"
"2015-09";"M0";"ZAR1";"0.0713"
"2015-09";"M0";"JPY100";"0.809059"
"2015-09";"M0";"AUD1";"0.686018"
"2015-09";"M0";"CNY100";"15.26390909"
"2015-09";"M0";"HKD100";"12.5369"
"2015-09";"M0";"KRW100";"0.0819"
"2015-09";"M0";"MYR100";"22.58"
"2015-09";"M0";"NZD1";"0.6153"
"2015-09";"M0";"SGD100";"68.6764"
"2015-09";"M0";"THB100";"2.6972"
"2015-09";"M0";"XDR1";"1.366985"
"2015-10";"M0";"EUR1";"1.0879"
"2015-10";"M0";"GBP1";"1.4847"
"2015-10";"M0";"DKK100";"14.5818"
"2015-10";"M0";"NOK100";"11.7127"
"2015-10";"M0";"CZK100";"4.0125"
"2015-10";"M0";"HUF100";"0.3497"
"2015-10";"M0";"PLN100";"25.605"
"2015-10";"M0";"RUB100";"1.5345"
"2015-10";"M0";"SEK100";"11.6423"
"2015-10";"M0";"TRY100";"33.067273"
"2015-10";"M0";"USD1";"0.9681"
"2015-10";"M0";"CAD1";"0.7408"
"2015-10";"M0";"ARS100";"10.2259"
"2015-10";"M0";"BRL100";"24.9364"
"2015-10";"M0";"MXN100";"5.8395"
"2015-10";"M0";"ZAR1";"0.0717"
"2015-10";"M0";"JPY100";"0.806823"
"2015-10";"M0";"AUD1";"0.698059"
"2015-10";"M0";"CNY100";"15.24722727"
"2015-10";"M0";"HKD100";"12.492214"
"2015-10";"M0";"KRW100";"0.0845"
"2015-10";"M0";"MYR100";"22.7564"
"2015-10";"M0";"NZD1";"0.6477"
"2015-10";"M0";"SGD100";"69.1155"
"2015-10";"M0";"THB100";"2.7125"
"2015-10";"M0";"XDR1";"1.362601"
"2015-11";"M0";"EUR1";"1.083"
"2015-11";"M0";"GBP1";"1.5332"
"2015-11";"M0";"DKK100";"14.5176"
"2015-11";"M0";"NOK100";"11.689"
"2015-11";"M0";"CZK100";"4.0042"
"2015-11";"M0";"HUF100";"0.3469"
"2015-11";"M0";"PLN100";"25.4848"
"2015-11";"M0";"RUB100";"1.5529"
"2015-11";"M0";"SEK100";"11.6286"
"2015-11";"M0";"TRY100";"35.082381"
"2015-11";"M0";"USD1";"1.0087"
"2015-11";"M0";"CAD1";"0.7602"
"2015-11";"M0";"ARS100";"10.4914"
"2015-11";"M0";"BRL100";"26.6571"
"2015-11";"M0";"MXN100";"6.0667"
"2015-11";"M0";"ZAR1";"0.0714"
"2015-11";"M0";"JPY100";"0.822967"
"2015-11";"M0";"AUD1";"0.721533"
"2015-11";"M0";"CNY100";"15.86238095"
"2015-11";"M0";"HKD100";"13.01549"
"2015-11";"M0";"KRW100";"0.0873"
"2015-11";"M0";"MYR100";"23.3876"
"2015-11";"M0";"NZD1";"0.6619"
"2015-11";"M0";"SGD100";"71.3462"
"2015-11";"M0";"THB100";"2.8173"
"2015-11";"M0";"XDR1";"1.392324"
"2015-12";"M0";"EUR1";"1.083"
"2015-12";"M0";"GBP1";"1.4925"
"2015-12";"M0";"DKK100";"14.517"
"2015-12";"M0";"NOK100";"11.4609"
"2015-12";"M0";"CZK100";"4.0066"
"2015-12";"M0";"HUF100";"0.3447"
"2015-12";"M0";"PLN100";"25.2574"
"2015-12";"M0";"RUB100";"1.4209"
"2015-12";"M0";"SEK100";"11.7196"
"2015-12";"M0";"TRY100";"34.094348"
"2015-12";"M0";"USD1";"0.9958"
"2015-12";"M0";"CAD1";"0.7271"
"2015-12";"M0";"ARS100";"9.11"
"2015-12";"M0";"BRL100";"25.6957"
"2015-12";"M0";"MXN100";"5.8465"
"2015-12";"M0";"ZAR1";"0.0665"
"2015-12";"M0";"JPY100";"0.818122"
"2015-12";"M0";"AUD1";"0.721874"
"2015-12";"M0";"CNY100";"15.41713043"
"2015-12";"M0";"HKD100";"12.846604"
"2015-12";"M0";"KRW100";"0.0848"
"2015-12";"M0";"MYR100";"23.2522"
"2015-12";"M0";"NZD1";"0.6718"
"2015-12";"M0";"SGD100";"70.6809"
"2015-12";"M0";"THB100";"2.7637"
"2015-12";"M0";"XDR1";"1.379871"
"2016-01";"M0";"EUR1";"1.0932"
"2016-01";"M0";"GBP1";"1.4501"
"2016-01";"M0";"DKK100";"14.6357"
"2016-01";"M0";"NOK100";"11.3819"
"2016-01";"M0";"CZK100";"4.0412"
"2016-01";"M0";"HUF100";"0.3477"
"2016-01";"M0";"PLN100";"24.82"
"2016-01";"M0";"RUB100";"1.3086"
"2016-01";"M0";"SEK100";"11.7752"
"2016-01";"M0";"TRY100";"33.43619"
"2016-01";"M0";"USD1";"1.0054"
"2016-01";"M0";"CAD1";"0.7076"
"2016-01";"M0";"ARS100";"7.4229"
"2016-01";"M0";"BRL100";"24.8238"
"2016-01";"M0";"MXN100";"5.6005"
"2016-01";"M0";"ZAR1";"0.0616"
"2016-01";"M0";"JPY100";"0.850248"
"2016-01";"M0";"AUD1";"0.706176"
"2016-01";"M0";"CNY100";"15.37557143"
"2016-01";"M0";"HKD100";"12.925405"
"2016-01";"M0";"KRW100";"0.0836"
"2016-01";"M0";"MYR100";"23.1757"
"2016-01";"M0";"NZD1";"0.6576"
"2016-01";"M0";"SGD100";"70.1924"
"2016-01";"M0";"THB100";"2.7811"
"2016-01";"M0";"XDR1";"1.39155"
"2016-02";"M0";"EUR1";"1.1018"
"2016-02";"M0";"GBP1";"1.4214"
"2016-02";"M0";"DKK100";"14.7648"
"2016-02";"M0";"NOK100";"11.5319"
"2016-02";"M0";"CZK100";"4.0749"
"2016-02";"M0";"HUF100";"0.3554"
"2016-02";"M0";"PLN100";"25.0557"
"2016-02";"M0";"RUB100";"1.2862"
"2016-02";"M0";"SEK100";"11.7205"
"2016-02";"M0";"TRY100";"33.728095"
"2016-02";"M0";"USD1";"0.993"
"2016-02";"M0";"CAD1";"0.7189"
"2016-02";"M0";"ARS100";"6.7633"
"2016-02";"M0";"BRL100";"25.0333"
"2016-02";"M0";"MXN100";"5.3862"
"2016-02";"M0";"ZAR1";"0.063"
"2016-02";"M0";"JPY100";"0.865514"
"2016-02";"M0";"AUD1";"0.708067"
"2016-02";"M0";"CNY100";"15.18947619"
"2016-02";"M0";"HKD100";"12.761976"
"2016-02";"M0";"KRW100";"0.0816"
"2016-02";"M0";"MYR100";"23.7424"
"2016-02";"M0";"NZD1";"0.6585"
"2016-02";"M0";"SGD100";"70.6695"
"2016-02";"M0";"THB100";"2.7884"
"2016-02";"M0";"XDR1";"1.38486"
"2016-03";"M0";"EUR1";"1.0921"
"2016-03";"M0";"GBP1";"1.3975"
"2016-03";"M0";"DKK100";"14.6457"
"2016-03";"M0";"NOK100";"11.577"
"2016-03";"M0";"CZK100";"4.0364"
"2016-03";"M0";"HUF100";"0.351"
"2016-03";"M0";"PLN100";"25.4478"
"2016-03";"M0";"RUB100";"1.4035"
"2016-03";"M0";"SEK100";"11.7652"
"2016-03";"M0";"TRY100";"34.03913"
"2016-03";"M0";"USD1";"0.9833"
"2016-03";"M0";"CAD1";"0.7424"
"2016-03";"M0";"ARS100";"6.5774"
"2016-03";"M0";"BRL100";"26.5296"
"2016-03";"M0";"MXN100";"5.5696"
"2016-03";"M0";"ZAR1";"0.0637"
"2016-03";"M0";"JPY100";"0.870578"
"2016-03";"M0";"AUD1";"0.736404"
"2016-03";"M0";"CNY100";"15.09591304"
"2016-03";"M0";"HKD100";"12.669317"
"2016-03";"M0";"KRW100";"0.083"
"2016-03";"M0";"MYR100";"24.1552"
"2016-03";"M0";"NZD1";"0.6616"
"2016-03";"M0";"SGD100";"71.5643"
"2016-03";"M0";"THB100";"2.7905"
"2016-03";"M0";"XDR1";"1.371406"
"2016-04";"M0";"EUR1";"1.0931"
"2016-04";"M0";"GBP1";"1.379"
"2016-04";"M0";"DKK100";"14.6867"
"2016-04";"M0";"NOK100";"11.7281"
"2016-04";"M0";"CZK100";"4.0435"
"2016-04";"M0";"HUF100";"0.3509"
"2016-04";"M0";"PLN100";"25.3724"
"2016-04";"M0";"RUB100";"1.4495"
"2016-04";"M0";"SEK100";"11.8748"
"2016-04";"M0";"TRY100";"33.975714"
"2016-04";"M0";"USD1";"0.964"
"2016-04";"M0";"CAD1";"0.7509"
"2016-04";"M0";"ARS100";"6.6895"
"2016-04";"M0";"BRL100";"27.1"
"2016-04";"M0";"MXN100";"5.5124"
"2016-04";"M0";"ZAR1";"0.0659"
"2016-04";"M0";"JPY100";"0.87581"
"2016-04";"M0";"AUD1";"0.73899"
"2016-04";"M0";"CNY100";"14.87280952"
"2016-04";"M0";"HKD100";"12.427462"
"2016-04";"M0";"KRW100";"0.084"
"2016-04";"M0";"MYR100";"24.7124"
"2016-04";"M0";"NZD1";"0.6643"
"2016-04";"M0";"SGD100";"71.399"
"2016-04";"M0";"THB100";"2.747"
"2016-04";"M0";"XDR1";"1.358435"
"2016-05";"M0";"EUR1";"1.1054"
"2016-05";"M0";"GBP1";"1.42"
"2016-05";"M0";"DKK100";"14.8595"
"2016-05";"M0";"NOK100";"11.8741"
"2016-05";"M0";"CZK100";"4.0896"
"2016-05";"M0";"HUF100";"0.3515"
"2016-05";"M0";"PLN100";"25.0895"
"2016-05";"M0";"RUB100";"1.4855"
"2016-05";"M0";"SEK100";"11.8982"
"2016-05";"M0";"TRY100";"33.268636"
"2016-05";"M0";"USD1";"0.9772"
"2016-05";"M0";"CAD1";"0.7557"
"2016-05";"M0";"ARS100";"6.9145"
"2016-05";"M0";"BRL100";"27.6864"
"2016-05";"M0";"MXN100";"5.3923"
"2016-05";"M0";"ZAR1";"0.0638"
"2016-05";"M0";"JPY100";"0.897368"
"2016-05";"M0";"AUD1";"0.715068"
"2016-05";"M0";"CNY100";"14.97131818"
"2016-05";"M0";"HKD100";"12.587709"
"2016-05";"M0";"KRW100";"0.0831"
"2016-05";"M0";"MYR100";"24.1495"
"2016-05";"M0";"NZD1";"0.6646"
"2016-05";"M0";"SGD100";"71.3518"
"2016-05";"M0";"THB100";"2.7585"
"2016-05";"M0";"XDR1";"1.378988"
"2016-06";"M0";"EUR1";"1.0901"
"2016-06";"M0";"GBP1";"1.38"
"2016-06";"M0";"DKK100";"14.6586"
"2016-06";"M0";"NOK100";"11.6777"
"2016-06";"M0";"CZK100";"4.0285"
"2016-06";"M0";"HUF100";"0.3473"
"2016-06";"M0";"PLN100";"24.7786"
"2016-06";"M0";"RUB100";"1.4891"
"2016-06";"M0";"SEK100";"11.6823"
"2016-06";"M0";"TRY100";"33.26"
"2016-06";"M0";"USD1";"0.97"
"2016-06";"M0";"CAD1";"0.7523"
"2016-06";"M0";"ARS100";"6.88"
"2016-06";"M0";"BRL100";"28.2682"
"2016-06";"M0";"MXN100";"5.2005"
"2016-06";"M0";"ZAR1";"0.0643"
"2016-06";"M0";"JPY100";"0.9202"
"2016-06";"M0";"AUD1";"0.717718"
"2016-06";"M0";"CNY100";"14.72195455"
"2016-06";"M0";"HKD100";"12.4978"
"2016-06";"M0";"KRW100";"0.083"
"2016-06";"M0";"MYR100";"23.7664"
"2016-06";"M0";"NZD1";"0.6821"
"2016-06";"M0";"SGD100";"71.615"
"2016-06";"M0";"THB100";"2.7483"
"2016-06";"M0";"XDR1";"1.365539"
"2016-07";"M0";"EUR1";"1.0867"
"2016-07";"M0";"GBP1";"1.2917"
"2016-07";"M0";"DKK100";"14.6067"
"2016-07";"M0";"NOK100";"11.5976"
"2016-07";"M0";"CZK100";"4.0186"
"2016-07";"M0";"HUF100";"0.3456"
"2016-07";"M0";"PLN100";"24.7048"
"2016-07";"M0";"RUB100";"1.5267"
"2016-07";"M0";"SEK100";"11.4705"
"2016-07";"M0";"TRY100";"33.15381"
"2016-07";"M0";"USD1";"0.9821"
"2016-07";"M0";"CAD1";"0.7534"
"2016-07";"M0";"ARS100";"6.5967"
"2016-07";"M0";"BRL100";"29.9476"
